OBJECTID,LIEN_WWW
"681",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6448
"682",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6786
"683",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=3993
"684",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5613
"685",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=4823
"686",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6710
"687",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4165
"688",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1366
"689",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=7012
"690",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2506
"691",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3695
"692",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=2371
"693",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=1861
"694",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2243
"695",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3572
"696",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2161
"697",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3342
"698",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1967
"699",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=2054
"700",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=1925
"701",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4588
"702",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=378
"703",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4810
"704",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3865
"705",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1073
"706",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4235
"707",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4063
"708",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=2680
"709",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4528
"710",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=3994
"711",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=3621
"712",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2717
"713",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2679
"714",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3740
"715",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3212
"716",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2813
"717",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3916
"718",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1052
"719",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2655
"720",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2816
"721",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3737
"722",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6060
"723",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6171
"724",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6319
"725",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=3941
"726",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=2414
"727",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3575
"728",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=2959
"729",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1849
"730",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1763
"731",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4574
"732",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1848
"733",https://ge.ch/terextraitfoncier/rapport.aspx?commune=33&parcelle=13079
"734",https://ge.ch/terextraitfoncier/rapport.aspx?commune=33&parcelle=13080
"735",https://ge.ch/terextraitfoncier/rapport.aspx?commune=33&parcelle=13081
"736",https://ge.ch/terextraitfoncier/rapport.aspx?commune=34&parcelle=2432
"737",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1644
"738",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=2605
"739",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3652
"740",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=1929
"741",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=1795
"742",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3312
"743",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3728
"744",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=676
"745",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2414
"746",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=1851
"747",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=4185
"748",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=2711
"749",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3952
"750",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1148
"751",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1683
"752",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2688
"753",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1647
"754",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10791
"755",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10790
"756",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10804
"757",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=7364
"758",https://ge.ch/terextraitfoncier/rapport.aspx?commune=40&parcelle=2524
"759",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10443
"760",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10844
"761",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6450
"762",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=3842
"763",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6505
"764",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1393
"765",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=4216
"766",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2666
"767",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1072
"768",https://ge.ch/terextraitfoncier/rapport.aspx?commune=6&parcelle=3855
"769",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=8
"770",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=12
"771",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=11
"772",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=5319
"773",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1151
"774",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4651
"775",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=2609
"776",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4240
"777",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=4790
"778",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2806
"779",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=10
"780",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1712
"781",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3103
"782",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=4260
"783",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1142
"784",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1307
"785",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1702
"786",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=277
"787",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1121
"788",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1388
"789",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1391
"790",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=2820
"791",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=247
"792",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5351
"793",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6318
"794",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5859
"795",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5075
"796",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6122
"797",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5609
"798",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5162
"799",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1965
"800",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5435
"801",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5143
"802",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5591
"803",https://ge.ch/terextraitfoncier/rapport.aspx?commune=48&parcelle=5698
"804",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=4813
"805",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=489
"806",https://ge.ch/terextraitfoncier/rapport.aspx?commune=39&parcelle=1317
"807",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6158
"808",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5623
"809",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5142
"810",https://ge.ch/terextraitfoncier/rapport.aspx?commune=48&parcelle=5359
"811",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5269
"812",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6066
"813",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5556
"814",https://ge.ch/terextraitfoncier/rapport.aspx?commune=39&parcelle=1357
"815",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5420
"816",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=3870
"817",https://ge.ch/terextraitfoncier/rapport.aspx?commune=39&parcelle=1852
"818",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6584
"819",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5812
"820",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5565
"821",https://ge.ch/terextraitfoncier/rapport.aspx?commune=36&parcelle=10016
"822",https://ge.ch/terextraitfoncier/rapport.aspx?commune=36&parcelle=11051
"823",https://ge.ch/terextraitfoncier/rapport.aspx?commune=36&parcelle=6755
"824",https://ge.ch/terextraitfoncier/rapport.aspx?commune=39&parcelle=1475
"825",https://ge.ch/terextraitfoncier/rapport.aspx?commune=23&parcelle=1658
"826",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1958
"827",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=229
"828",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5352
"829",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1112
"830",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5365
"831",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=245
"832",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=655
"833",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3339
"834",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=1041
"835",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=4224
"836",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6879
"837",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6057
"838",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=2976
"839",https://ge.ch/terextraitfoncier/rapport.aspx?commune=48&parcelle=5700
"840",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5256
"841",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=4615
"842",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2555
"843",https://ge.ch/terextraitfoncier/rapport.aspx?commune=40&parcelle=2488
"844",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=7072
"845",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=7165
"846",https://ge.ch/terextraitfoncier/rapport.aspx?commune=33&parcelle=14604
"847",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=8095
"848",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=6326
"849",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3459
"850",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=10556
"851",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=7131
"852",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5037
"853",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2928
"854",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=234
"855",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=4645
"856",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6181
"857",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=4648
"858",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6201
"859",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=686
"860",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5252
"861",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1147
"862",https://ge.ch/terextraitfoncier/rapport.aspx?commune=48&parcelle=5701
"863",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1058
"864",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=243
"865",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5801
"866",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1073
"867",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1084
"868",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=145
"869",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1320
"870",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=3845
"871",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=2611
"872",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1115
"873",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=1817
"874",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=2610
"875",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=2009
"876",https://ge.ch/terextraitfoncier/rapport.aspx?commune=36&parcelle=6759
"877",https://ge.ch/terextraitfoncier/rapport.aspx?commune=36&parcelle=15402
"878",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=3853
"879",https://ge.ch/terextraitfoncier/rapport.aspx?commune=31&parcelle=4349
"880",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2768
"881",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=762
"882",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1517
"883",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3071
"884",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1067
"885",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1076
"886",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2893
"887",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1755
"888",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1070
"889",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1753
"890",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3127
"891",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=5115
"892",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2397
"893",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=5211
"894",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=2726
"895",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1930
"896",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2538
"897",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=4746
"898",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=2884
"899",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=2007
"900",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=1913
"901",https://ge.ch/terextraitfoncier/rapport.aspx?commune=34&parcelle=1972
"902",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1645
"903",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=3223
"904",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=3222
"905",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=2608
"906",https://ge.ch/terextraitfoncier/rapport.aspx?commune=34&parcelle=2452
"907",https://ge.ch/terextraitfoncier/rapport.aspx?commune=34&parcelle=2453
"908",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1052
"909",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=1053
"910",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=2698
"911",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=2868
"912",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3907
"913",https://ge.ch/terextraitfoncier/rapport.aspx?commune=24&parcelle=1589
"914",https://ge.ch/terextraitfoncier/rapport.aspx?commune=24&parcelle=2397
"915",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3444
"916",https://ge.ch/terextraitfoncier/rapport.aspx?commune=22&parcelle=3445
"917",https://ge.ch/terextraitfoncier/rapport.aspx?commune=19&parcelle=4502
"918",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4938
"919",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=252
"920",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6199
"921",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=548
"922",https://ge.ch/terextraitfoncier/rapport.aspx?commune=16&parcelle=5598
"923",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1280
"924",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2985
"925",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=320
"926",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2991
"927",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=367
"928",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6312
"929",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2158
"930",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4583
"931",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5426
"932",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3343
"933",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2828
"934",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2242
"935",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2441
"936",https://ge.ch/terextraitfoncier/rapport.aspx?commune=43&parcelle=5357
"937",https://ge.ch/terextraitfoncier/rapport.aspx?commune=48&parcelle=3348
"938",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3978
"939",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2825
"940",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=1804
"941",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4768
"942",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4991
"943",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=1924
"944",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=4777
"945",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6549
"946",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6276
"947",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6298
"948",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6102
"949",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6451
"950",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=2324
"951",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6385
"952",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=238
"953",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6573
"954",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5832
"955",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5642
"956",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6592
"957",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=2323
"958",https://ge.ch/terextraitfoncier/rapport.aspx?commune=17&parcelle=2322
"959",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6516
"960",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=5640
"961",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=794
"962",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4074
"963",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5015
"964",https://ge.ch/terextraitfoncier/rapport.aspx?commune=8&parcelle=1577
"965",https://ge.ch/terextraitfoncier/rapport.aspx?commune=13&parcelle=4169
"966",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6907
"967",https://ge.ch/terextraitfoncier/rapport.aspx?commune=47&parcelle=6909
"968",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=366
"969",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3889
"970",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=545
"971",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5389
"972",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5386
"973",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5296
"974",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3573
"975",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2826
"976",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2440
"977",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2843
"978",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2835
"979",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2990
"980",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2844
"981",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2910
"982",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3783
"983",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3779
"984",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5269
"985",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=4910
"986",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2541
"987",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=3037
"988",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2725
"989",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5118
"990",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5115
"991",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2297
"992",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=446
"993",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=5008
"994",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2615
"995",https://ge.ch/terextraitfoncier/rapport.aspx?commune=46&parcelle=2812
"996",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=6851
"997",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1642
"998",https://ge.ch/terextraitfoncier/rapport.aspx?commune=40&parcelle=2166
"999",https://ge.ch/terextraitfoncier/rapport.aspx?commune=12&parcelle=1147
"1000",https://ge.ch/terextraitfoncier/rapport.aspx?commune=41&parcelle=7355
